Hs-MFSD2A,2000,1000,T094283-MFSD2A,"p1@MFSD2A"
rank,TID,Fabs,Frel,coords,transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1401,T168206,104,0.0518,"chr6:86352982..86353073,-",p1@SYNCRIP,e:10492,h:16918,"u:O60506,u:Q59GL1",SYNCRIP,"synaptotagmin binding cytoplasmic RNA interacting protein","gene with protein product"
1402,T105439,103,0.0514,"chr21:43374077..43374105,-",p3@C2CD2,e:25966,h:1266,u:Q9Y426,C2CD2,"C2 calcium dependent domain containing 2","gene with protein product"
1403,T003558,103,0.0513,"chr10:23728380..23728397,+",p1@OTUD1,e:220213,h:27346,u:Q5VV17,OTUD1,"OTU deubiquitinase 1","gene with protein product"
1404,T067551,103,0.0513,"chr18:47087113..47087125,+",p6@LIPG,e:9388,h:6623,,LIPG,"lipase G, endothelial type","gene with protein product"
1405,T081839,102,0.0508,"chr1:145611089..145611112,+",p3@RNF115,e:27246,h:18154,u:F5H4I2,RNF115,"ring finger protein 115","gene with protein product"
1406,T055652,101,0.0503,"chr17:1508450..1508458,-",p18@SLC43A2,e:124935,h:23087,u:B7Z6X9,SLC43A2,"solute carrier family 43 member 2","gene with protein product"
1407,T146563,100,0.0499,"chr4:87770290..87770304,-",p2@SLC10A6,e:345274,h:30603,u:D6RHD6,SLC10A6,"solute carrier family 10 member 6","gene with protein product"
1408,T049025,100,0.0498,"chr16:1524969..1525015,-",p2@CLCN7,e:1186,h:2025,"u:E9PDB9,u:B3KVJ8,u:B3KXZ3,u:P51798,u:Q9BRN4",CLCN7,"chloride voltage-gated channel 7","gene with protein product"
1409,T062372,100,0.0497,"chr17:68071389..68071396,+",p7@KCNJ16,e:3773,h:6262,u:Q9NPI9,KCNJ16,"potassium voltage-gated channel subfamily J member 16","gene with protein product"
1410,T131718,100,0.0497,"chr3:171757346..171757419,+",p1@FNDC3B,e:64778,h:24670,"u:A8MYM6,u:Q53EP0",FNDC3B,"fibronectin type III domain containing 3B","gene with protein product"
1411,T155650,99,0.0494,"chr5:73981019..73981020,+",p5@HEXB,e:3074,h:4879,,HEXB,"hexosaminidase subunit beta","gene with protein product"
1412,T031869,99,0.0492,"chr13:21099935..21100014,-",p1@CRYL1,e:51084,h:18246,u:Q9Y2S2,CRYL1,"crystallin lambda 1","gene with protein product"
1413,T107881,98,0.0489,"chr22:31739395..31739404,-",p24@PATZ1,e:23598,h:13071,,PATZ1,"POZ/BTB and AT hook containing zinc finger 1","gene with protein product"
1414,T004055,98,0.0488,"chr10:30723045..30723060,+",p2@MAP3K8,e:1326,h:6860,,MAP3K8,"mitogen-activated protein kinase kinase kinase 8","gene with protein product"
1415,T122262,98,0.0488,"chr2:33701352..33701361,+",p7@RASGRP3,e:25780,h:14545,"u:Q53SD7,u:Q8IV61",RASGRP3,"RAS guanyl releasing protein 3","gene with protein product"
1416,T170504,98,0.0488,"chr7:12634197..12634203,-",p4@ERVFH21-1,e:100616104,h:39047,,ERVFH21-1,"endogenous retrovirus group FH21 member 1","endogenous retrovirus"
1417,T200234,97,0.0482,"chrX:49593888..49593929,+",p1@PAGE4,e:9506,h:4108,u:O60829,PAGE4,"PAGE family member 4","gene with protein product"
1418,T031211,96,0.0479,"chr13:108870714..108870780,+",p2@ABHD13,e:84945,h:20293,u:Q7L211,ABHD13,"abhydrolase domain containing 13","gene with protein product"
1419,T024314,95,0.0473,"chr12:27485785..27485816,+",p1@ARNTL2,e:56938,h:18984,"u:Q8WYA1,u:F5H402",ARNTL2,"aryl hydrocarbon receptor nuclear translocator like 2","gene with protein product"
1420,T001159,94,0.0469,"chr10:114136035..114136051,+",p4@ACSL5,e:51703,h:16526,u:Q9ULC5,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
1421,T035018,94,0.0469,"chr13:99959671..99959686,-",p2@GPR183,e:1880,h:3128,u:P32249,GPR183,"G protein-coupled receptor 183","gene with protein product"
1422,T143110,94,0.0468,"chr4:24914581..24914691,-",p1@CCDC149,e:91050,h:25405,"u:D6RDA1,u:B4DK90",CCDC149,"coiled-coil domain containing 149","gene with protein product"
1423,T116671,94,0.0468,"chr2:192128063..192128072,+",p18@MYO1B,e:4430,h:7596,,MYO1B,"myosin IB","gene with protein product"
1424,T080975,94,0.0468,"chr1:1167346..1167392,-",p1@SDF4,e:51150,h:24188,u:Q9BRK5,SDF4,"stromal cell derived factor 4","gene with protein product"
1425,T097213,94,0.0468,"chr1:85462762..85462804,-",p1@MCOLN2,e:255231,h:13357,"u:G5EA24,u:Q8IZK6",MCOLN2,"mucolipin 2","gene with protein product"
1426,T116115,94,0.0467,"chr2:182756867..182756886,+",p8@SSFA2,e:6744,h:11319,"u:E7END2,u:F2Z295",SSFA2,"sperm specific antigen 2","gene with protein product"
1427,T168348,94,0.0467,"chr6:90062427..90062459,-",p1@UBE2J1,e:51465,h:17598,u:F5GWD1,UBE2J1,"ubiquitin conjugating enzyme E2 J1","gene with protein product"
1428,T075010,93,0.0463,"chr19:43586845..43586863,-",p1@PSG2,e:5670,h:9519,u:P11465,PSG2,"pregnancy specific beta-1-glycoprotein 2","gene with protein product"
1429,T147965,93,0.0462,"chr5:118691706..118691722,+",p2@TNFAIP8,e:25816,h:17260,u:O95379,TNFAIP8,"TNF alpha induced protein 8","gene with protein product"
1430,T027139,93,0.0462,"chr12:56756553..56756620,-",p1@APOF,e:319,h:615,"u:Q13790,u:F5GXS5",APOF,"apolipoprotein F","gene with protein product"
1431,T050199,92,0.0458,"chr16:27324997..27325086,+",p2@IL4R,e:3566,h:6015,u:F8W7M1,IL4R,"interleukin 4 receptor","gene with protein product"
1432,T025293,91,0.0454,"chr12:47219918..47219922,-",p4@SLC38A4,e:55089,h:14679,u:Q969I6,SLC38A4,"solute carrier family 38 member 4","gene with protein product"
1433,T139398,91,0.0453,"chr4:122079869..122079907,-",p7@TNIP3,e:79931,h:19315,u:Q96KP6,TNIP3,"TNFAIP3 interacting protein 3","gene with protein product"
1434,T083329,91,0.0453,"chr1:155292811..155292840,+",p9@RUSC1,e:23623,h:17153,,RUSC1,"RUN and SH3 domain containing 1","gene with protein product"
1435,T047519,91,0.0452,"chr15:89182208..89182225,+",p5@ISG20,e:3669,h:6130,,ISG20,"interferon stimulated exonuclease gene 20","gene with protein product"
1436,T114707,91,0.0452,"chr2:172087794..172087808,-",p16@TLK1,e:9874,h:11841,u:B3KR15,TLK1,"tousled like kinase 1","gene with protein product"
1437,T121415,90,0.0449,"chr2:25704495..25704503,-",p21@DTNB,e:1838,h:3058,,DTNB,"dystrobrevin beta","gene with protein product"
1438,T130529,90,0.0448,"chr3:151986892..151986903,+",p46@MBNL1,e:4154,h:6923,u:C9J4T8,MBNL1,"muscleblind like splicing regulator 1","gene with protein product"
1439,T027253,90,0.0448,"chr12:57351425..57351427,-",p8@RDH16,e:8608,h:29674,u:O75452,RDH16,"retinol dehydrogenase 16 (all-trans)","gene with protein product"
1440,T078740,89,0.0443,"chr19:59070133..59070155,-",p6@UBE2M,e:9040,h:12491,u:P61081,UBE2M,"ubiquitin conjugating enzyme E2 M","gene with protein product"
1441,T187028,88,0.0440,"chr8:90770100..90770114,+",p2@RIPK2,e:8767,h:10020,,RIPK2,"receptor interacting serine/threonine kinase 2","gene with protein product"
1442,T089753,88,0.0438,"chr1:2179370..2179409,+",p16@SKI,e:6497,h:10896,,SKI,"SKI proto-oncogene","gene with protein product"
1443,T002731,87,0.0432,"chr10:135171479..135171490,-",p3@C10orf125,e:282969,h:24733,,FUOM,"fucose mutarotase","gene with protein product"
1444,T136538,86,0.0429,"chr3:57113281..57113312,-",p4@ARHGEF3,e:50650,h:683,u:C9J5K8,ARHGEF3,"Rho guanine nucleotide exchange factor 3","gene with protein product"
1445,T174164,86,0.0429,"chr7:2598628..2598718,+",p1@IQCE,e:23288,h:29171,"u:Q6IPM2,u:C9JE72",IQCE,"IQ motif containing E","gene with protein product"
1446,T036867,86,0.0429,"chr14:23285011..23285039,-",p7@SLC7A7,e:9056,h:11065,u:Q9UM01,SLC7A7,"solute carrier family 7 member 7","gene with protein product"
1447,T045444,85,0.0424,"chr15:64423864..64423884,+",p8@SNX1,e:6642,h:11172,,SNX1,"sorting nexin 1","gene with protein product"
1448,T058789,85,0.0424,"chr17:40698768..40698773,+",p1@HSD17B1P1,,h:5216,u:C9JHT4,HSD17B1P1,"hydroxysteroid 17-beta dehydrogenase 1 pseudogene 1",pseudogene
1449,T066276,85,0.0423,"chr18:21977748..21977821,-",p1@OSBPL1A,e:114876,h:16398,u:E7ER58,OSBPL1A,"oxysterol binding protein like 1A","gene with protein product"
1450,T086409,85,0.0423,"chr1:182758900..182758918,+",p1@NPL,e:80896,h:16781,u:A6NK93,NPL,"N-acetylneuraminate pyruvate lyase","gene with protein product"
1451,T026918,85,0.0422,"chr12:56122466..56122496,-",p10@CD63,e:967,h:1692,u:F8W022,CD63,"CD63 molecule","gene with protein product"
1452,T028968,85,0.0422,"chr12:7244434..7244449,-",p11@C1R,e:715,h:1246,u:P00736,C1R,"complement C1r","gene with protein product"
1453,T045294,84,0.0419,"chr15:63340635..63340646,+",p13@TPM1,e:7168,h:12010,"u:D9YZV7,u:P09493",TPM1,"tropomyosin 1 (alpha)","gene with protein product"
1454,T016978,84,0.0419,"chr11:65343494..65343598,+",p1@EHBP1L1,e:254102,h:30682,"u:Q8N3D4,u:E9PIH6",EHBP1L1,"EH domain binding protein 1 like 1","gene with protein product"
1455,T127881,83,0.0414,"chr3:119188119..119188129,-",p18@TMEM39A,e:55254,h:25600,u:C9JUZ6,TMEM39A,"transmembrane protein 39A","gene with protein product"
1456,T176391,83,0.0414,"chr7:55640141..55640161,-",p2@VOPP1,e:81552,h:34518,"u:C9JQ18,u:F8WDC2",VOPP1,"vesicular, overexpressed in cancer, prosurvival protein 1","gene with protein product"
1457,T145557,83,0.0413,"chr4:74988986..74988992,+",p7@MTHFD2L,e:441024,h:31865,,MTHFD2L,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like","gene with protein product"
1458,T122686,83,0.0413,"chr2:39664374..39664385,-",p3@MAP4K3,e:8491,h:6865,u:F8WBC3,MAP4K3,"mitogen-activated protein kinase kinase kinase kinase 3","gene with protein product"
1459,T074991,82,0.0409,"chr19:43422000..43422015,-",p4@PSG6,e:5675,h:9523,u:Q00889,PSG6,"pregnancy specific beta-1-glycoprotein 6","gene with protein product"
1460,T172656,82,0.0408,"chr7:150688166..150688189,+",p9@NOS3,e:4846,h:7876,u:E7ESA7,NOS3,"nitric oxide synthase 3","gene with protein product"
1461,T187917,82,0.0407,"chr9:103189405..103189455,+",p1@C9orf30,e:91283,h:23370,u:Q96H12,MSANTD3,"Myb/SANT DNA binding domain containing 3","gene with protein product"
1462,T049171,82,0.0407,"chr16:15834044..15834051,-",p31@MYH11,e:4629,h:7569,,MYH11,"myosin heavy chain 11","gene with protein product"
1463,T080048,82,0.0406,"chr1:108507832..108507875,-",p3@VAV3,e:10451,h:12659,u:Q9UKW4,VAV3,"vav guanine nucleotide exchange factor 3","gene with protein product"
1464,T161545,81,0.0404,"chr6:160542870..160542938,+",p1@SLC22A1,e:6580,h:10963,u:F5H5P3,SLC22A1,"solute carrier family 22 member 1","gene with protein product"
1465,T111796,81,0.0404,"chr2:122287909..122287973,-",p3@CLASP1,e:23332,h:17088,,CLASP1,"cytoplasmic linker associated protein 1","gene with protein product"
1466,T056097,81,0.0403,"chr17:18907463..18907501,-",p2@FAM83G,e:644815,h:32554,u:A6ND36,FAM83G,"family with sequence similarity 83 member G","gene with protein product"
1467,T076641,81,0.0403,"chr19:49588690..49588720,+",p1@SNRNP70,e:6625,h:11150,,SNRNP70,"small nuclear ribonucleoprotein U1 subunit 70","gene with protein product"
1468,T169670,81,0.0403,"chr7:108210466..108210471,+",p4@DNAJB9,e:4189,h:6968,,DNAJB9,"DnaJ heat shock protein family (Hsp40) member B9","gene with protein product"
1469,T013741,80,0.0399,"chr11:34379574..34379590,-",p2@ABTB2,e:25841,h:23842,"u:E9PRW7,u:A8K6S9",ABTB2,"ankyrin repeat and BTB domain containing 2","gene with protein product"
1470,T115976,80,0.0399,"chr2:180129396..180129412,-",p5@SESTD1,e:91404,h:18379,u:F8WFB2,SESTD1,"SEC14 and spectrin domain containing 1","gene with protein product"
1471,T080991,80,0.0399,"chr1:116915855..116915872,+",p1@ATP1A1,e:476,h:799,"u:P05023,u:E9PHR6",ATP1A1,"ATPase Na+/K+ transporting subunit alpha 1","gene with protein product"
1472,T016069,80,0.0399,"chr11:62599490..62599501,-",p2@STX5,e:6811,h:11440,u:E9PRW9,STX5,"syntaxin 5","gene with protein product"
1473,T152432,80,0.0398,"chr5:173315338..173315364,+",p1@CPEB4,e:80315,h:21747,u:Q17RY0,CPEB4,"cytoplasmic polyadenylation element binding protein 4","gene with protein product"
1474,T027304,80,0.0398,"chr12:57522439..57522458,+",p2@LRP1,e:4035,h:6692,u:Q86SW0,LRP1,"LDL receptor related protein 1","gene with protein product"
1475,T041257,80,0.0397,"chr14:90528333..90528366,+",p1@KCNK13,e:56659,h:6275,u:Q9HB14,KCNK13,"potassium two pore domain channel subfamily K member 13","gene with protein product"
1476,T053406,79,0.0394,"chr16:692891..692913,+",p9@MSLN,e:10232,h:7371,,MSLN,mesothelin,"gene with protein product"
1477,T165732,79,0.0394,"chr6:41514078..41514158,+",p1@FOXP4,e:116113,h:20842,"u:Q8IVH2,u:Q8IW55,u:Q7Z7F8",FOXP4,"forkhead box P4","gene with protein product"
1478,T123989,79,0.0394,"chr2:60755805..60755822,-",p20@BCL11A,e:53335,h:13221,,BCL11A,"B-cell CLL/lymphoma 11A","gene with protein product"
1479,T121490,79,0.0394,"chr2:26467253..26467283,+",p4@HADHB,e:3032,h:4803,u:P55084,HADHB,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit","gene with protein product"
1480,T185968,79,0.0393,"chr8:67090690..67090706,-",p1@CRH,e:1392,h:2355,u:P06850,CRH,"corticotropin releasing hormone","gene with protein product"
1481,T160397,79,0.0393,"chr6:148663832..148663847,+",p7@SASH1,e:23328,h:19182,u:O94885,SASH1,"SAM and SH3 domain containing 1","gene with protein product"
1482,T159410,78,0.0388,"chr6:13615554..13615601,+",p1@NOL7,e:51406,h:21040,u:Q9UMY1,NOL7,"nucleolar protein 7","gene with protein product"
1483,T155652,77,0.0383,"chr5:73981050..73981064,+",p1@HEXB,e:3074,h:4879,,HEXB,"hexosaminidase subunit beta","gene with protein product"
1484,T032623,76,0.0379,"chr13:33002253..33002273,-",p1@N4BP2L1,e:90634,h:25037,u:Q5TBK1,N4BP2L1,"NEDD4 binding protein 2 like 1","gene with protein product"
1485,T090903,76,0.0379,"chr1:230778211..230778276,+",p1@COG2,e:22796,h:6546,"u:Q14746,u:F5H1E5",COG2,"component of oligomeric golgi complex 2","gene with protein product"
1486,T168440,76,0.0379,"chr6:91296737..91296821,-",p1@MAP3K7,e:6885,h:6859,"u:O43318,u:E7EMD4",MAP3K7,"mitogen-activated protein kinase kinase kinase 7","gene with protein product"
1487,T005040,76,0.0378,"chr10:49892904..49892925,+",p1@WDFY4,e:57705,h:29323,u:Q6ZS81,WDFY4,"WDFY family member 4","gene with protein product"
1488,T176073,75,0.0374,"chr7:48128286..48128314,+",p3@UPP1,e:7378,h:12576,,UPP1,"uridine phosphorylase 1","gene with protein product"
1489,T079702,75,0.0373,"chr1:100503643..100503677,+",p1@HIAT1,e:64645,h:23363,u:Q96MC6,MFSD14A,"major facilitator superfamily domain containing 14A","gene with protein product"
1490,T017914,75,0.0373,"chr11:69924490..69924508,+",p7@ANO1,e:55107,h:21625,"u:Q5XXA6,u:Q9NW72",ANO1,"anoctamin 1","gene with protein product"
1491,T010047,74,0.0369,"chr11:116663102..116663112,-",p3@APOA5,e:116519,h:17288,u:C9JZZ0,APOA5,"apolipoprotein A5","gene with protein product"
1492,T151889,74,0.0368,"chr5:168006324..168006400,-",p1@PANK3,e:79646,h:19365,u:E5RHA5,PANK3,"pantothenate kinase 3","gene with protein product"
1493,T139979,74,0.0368,"chr4:140477535..140477623,-",p2@SETD7,e:80854,h:30412,u:Q8WTS6,SETD7,"SET domain containing lysine methyltransferase 7","gene with protein product"
1494,T006438,74,0.0367,"chr10:72576221..72576232,+",p14@SGPL1,e:8879,h:10817,u:O95470,SGPL1,"sphingosine-1-phosphate lyase 1","gene with protein product"
1495,T155755,73,0.0364,"chr5:75699195..75699206,+",p6@IQGAP2,e:10788,h:6111,"u:F5H7S7,u:Q13576,u:Q59HA3",IQGAP2,"IQ motif containing GTPase activating protein 2","gene with protein product"
1496,T175740,73,0.0364,"chr7:44925044..44925156,-",p1@PURB,e:5814,h:9702,u:Q96QR8,PURB,"purine rich element binding protein B","gene with protein product"
1497,T067253,73,0.0364,"chr18:42277095..42277130,+",p8@SETBP1,e:26040,h:15573,u:F8VWB7,SETBP1,"SET binding protein 1","gene with protein product"
1498,T134546,73,0.0364,"chr3:39195139..39195150,-",p3@CSRNP1,e:64651,h:14300,u:Q96S65,CSRNP1,"cysteine and serine rich nuclear protein 1","gene with protein product"
1499,T198452,73,0.0363,"chrX:153665285..153665341,+",p3@GDI1,e:2664,h:4226,u:P31150,GDI1,"GDP dissociation inhibitor 1","gene with protein product"
1500,T153163,73,0.0363,"chr5:180242576..180242585,-",p12@MGAT1,e:4245,h:7044,u:D6RAK2,MGAT1,"mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase","gene with protein product"
1501,T161928,73,0.0363,"chr6:167370025..167370046,-",p1@RNASET2,e:8635,h:21686,,RNASET2,"ribonuclease T2","gene with protein product"
1502,T136142,73,0.0363,"chr3:5229456..5229471,+",p7@EDEM1,e:9695,h:18967,u:F8WE67,EDEM1,"ER degradation enhancing alpha-mannosidase like protein 1","gene with protein product"
1503,T061743,72,0.0358,"chr17:61959323..61959338,-",p2@GH2,e:2689,h:4262,,GH2,"growth hormone 2","gene with protein product"
1504,T087680,71,0.0354,"chr1:201252623..201252640,+",p1@PKP1,e:5317,h:9023,u:Q13835,PKP1,"plakophilin 1","gene with protein product"
1505,T064882,70,0.0349,"chr17:79761997..79762034,+",p1@GCGR,e:2642,h:4192,u:P47871,GCGR,"glucagon receptor","gene with protein product"
1506,T030362,70,0.0349,"chr12:9360984..9360996,-",p1@PZP,e:5858,h:9750,u:P20742,PZP,"PZP, alpha-2-macroglobulin like","gene with protein product"
1507,T182571,70,0.0348,"chr8:146277816..146277832,+",p2@C8orf33,e:65265,h:26104,u:Q9H7E9,C8orf33,"chromosome 8 open reading frame 33","gene with protein product"
1508,T039729,69,0.0344,"chr14:67707543..67707570,+",p20@MPP5,e:64398,h:18669,u:Q8N3R9,MPP5,"membrane palmitoylated protein 5","gene with protein product"
1509,T189903,69,0.0344,"chr9:130661823..130661915,-",p1@ST6GALNAC6,e:30815,h:23364,u:Q969X2,ST6GALNAC6,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6","gene with protein product"
1510,T165379,69,0.0344,"chr6:37137939..37138004,+",p1@PIM1,e:5292,h:8986,,PIM1,"Pim-1 proto-oncogene, serine/threonine kinase","gene with protein product"
1511,T198697,69,0.0344,"chrX:16888373..16888429,-",p2@RBBP7,e:5931,h:9890,u:C9J7L0,RBBP7,"RB binding protein 7, chromatin remodeling factor","gene with protein product"
1512,T110211,68,0.0339,"chr22:51021368..51021394,-",p3@CHKB-CPT1B,,h:41998,,CHKB-CPT1B,"CHKB-CPT1B readthrough (NMD candidate)",readthrough
1513,T133794,68,0.0339,"chr3:23244579..23244630,+",p1@UBE2E2,e:7325,h:12478,u:C9J180,UBE2E2,"ubiquitin conjugating enzyme E2 E2","gene with protein product"
1514,T195000,68,0.0339,"chr9:95896775..95896790,-",p3@NINJ1,e:4814,h:7824,u:Q92982,NINJ1,"ninjurin 1","gene with protein product"
1515,T107253,67,0.0334,"chr22:25960662..25960688,+",p3@ADRBK2,e:157,h:290,u:P35626,GRK3,"G protein-coupled receptor kinase 3","gene with protein product"
1516,T081837,67,0.0334,"chr1:145611010..145611046,+",p2@RNF115,e:27246,h:18154,u:Q9Y4L5,RNF115,"ring finger protein 115","gene with protein product"
1517,T085877,67,0.0334,"chr1:174670143..174670150,+",p56@RABGAP1L,e:9910,h:24663,,RABGAP1L,"RAB GTPase activating protein 1 like","gene with protein product"
1518,T143273,67,0.0334,"chr4:2757717..2757730,-",p6@TNIP2,e:79155,h:19118,,TNIP2,"TNFAIP3 interacting protein 2","gene with protein product"
1519,T005193,67,0.0334,"chr10:52383145..52383177,-",p6@SGMS1,e:259230,h:29799,,SGMS1,"sphingomyelin synthase 1","gene with protein product"
1520,T183397,67,0.0334,"chr8:23104130..23104184,+",p1@CHMP7,e:91782,h:28439,"u:Q8WUX9,u:E5RFR8,u:E5RJI3,u:B4DKJ6,u:E5RIU9",CHMP7,"charged multivesicular body protein 7","gene with protein product"
1521,T012366,67,0.0333,"chr11:1785100..1785113,-",p2@CTSD,e:1509,h:2529,u:F8WD96,CTSD,"cathepsin D","gene with protein product"
1522,T162628,66,0.0329,"chr6:22303026..22303033,-",p10@PRL,e:5617,h:9445,"u:P01236,u:Q5THQ0",PRL,prolactin,"gene with protein product"
1523,T073566,66,0.0329,"chr19:3700447..3700500,-",p1@PIP5K1C,e:23396,h:8996,"u:F5H0R5,u:O60331",PIP5K1C,"phosphatidylinositol-4-phosphate 5-kinase type 1 gamma","gene with protein product"
1524,T041018,66,0.0328,"chr14:82000140..82000229,-",p1@SEL1L,e:6400,h:10717,"u:Q9UBV2,u:G3V3B3",SEL1L,"SEL1L ERAD E3 ligase adaptor subunit","gene with protein product"
1525,T162362,66,0.0328,"chr6:18387570..18387588,+",p2@RNF144B,e:255488,h:21578,u:Q7Z419,RNF144B,"ring finger protein 144B","gene with protein product"
1526,T042490,65,0.0324,"chr15:28834584..28834602,+",p2@HERC2P9,,h:30495,,HERC2P9,"hect domain and RLD 2 pseudogene 9",pseudogene
1527,T063455,65,0.0324,"chr17:74381452..74381473,+",p5@SPHK1,e:8877,h:11240,"u:Q9NYA1,u:Q53ZR5,u:Q96GK1",SPHK1,"sphingosine kinase 1","gene with protein product"
1528,T140912,65,0.0324,"chr4:155531315..155531320,-",p12@FGG,e:2266,h:3694,,FGG,"fibrinogen gamma chain","gene with protein product"
1529,T075138,65,0.0324,"chr19:44174310..44174329,-",p1@PLAUR,e:5329,h:9053,u:Q03405,PLAUR,"plasminogen activator, urokinase receptor","gene with protein product"
